[nltk_data] Downloading package punkt to /home/anurag/nltk_data...
[nltk_data]   Package punkt is already up-to-date!
/home/anurag/anaconda3/envs/med_vqa/lib/python3.11/site-packages/transformers/tokenization_utils_base.py:2354: FutureWarning: The `pad_to_max_length` argument is deprecated and will be removed in a future version, use `padding=True` or `padding='longest'` to pad to the longest sequence in the batch, or use `padding='max_length'` to pad to a max length. In this case, you can give a specific length with `max_length` (e.g. `max_length=45`) or leave max_length to None to pad to the maximal input size of the model (e.g. 512 for Bert).
  warnings.warn(
178
device cuda:1
Epoch 0/199
----------
| TRAIN SET | Epoch [01/200], Step[0000/0444], Loss: 6.1042, Top 1 Acc: 0.0000, Top 5 Acc: 0.0058, Bleu: 0.0000
| TRAIN SET | Epoch [88/200], Step[0390/0444], Loss: 1.4265, Top 1 Acc: 0.5560, Top 5 Acc: 0.8042, Bleu: 0.3695
| TRAIN SET | Epoch [88/200], Step[0400/0444], Loss: 1.3789, Top 1 Acc: 0.5618, Top 5 Acc: 0.8071, Bleu: 0.3440
| TRAIN SET | Epoch [88/200], Step[0410/0444], Loss: 1.1661, Top 1 Acc: 0.6080, Top 5 Acc: 0.8123, Bleu: 0.3166
| TRAIN SET | Epoch [88/200], Step[0420/0444], Loss: 1.1275, Top 1 Acc: 0.6382, Top 5 Acc: 0.8493, Bleu: 0.3753
| TRAIN SET | Epoch [88/200], Step[0430/0444], Loss: 1.3190, Top 1 Acc: 0.5815, Top 5 Acc: 0.8649, Bleu: 0.3541
| TRAIN SET | Epoch [88/200], Step[0440/0444], Loss: 1.2074, Top 1 Acc: 0.6341, Top 5 Acc: 0.8667, Bleu: 0.3474
train Loss: 1.2780 Top 1 Acc: 0.6092 Top 5 Acc: 0.8383 Bleu: 0.3442
| VALID SET | Epoch [88/200], Step[0000/0031], Loss: 0.6029, Top 1 Acc: 0.7031, Top 5 Acc: 0.8750, Bleu: 0.3219
| VALID SET | Epoch [88/200], Step[0010/0031], Loss: 0.4005, Top 1 Acc: 0.6875, Top 5 Acc: 0.9844, Bleu: 0.4172
| VALID SET | Epoch [88/200], Step[0020/0031], Loss: 0.4971, Top 1 Acc: 0.7656, Top 5 Acc: 0.9531, Bleu: 0.4067
| VALID SET | Epoch [88/200], Step[0030/0031], Loss: 0.4959, Top 1 Acc: 0.7188, Top 5 Acc: 0.9219, Bleu: 0.3929
valid Loss: 0.5683 Top 1 Acc: 0.7190 Top 5 Acc: 0.9510 Bleu: 0.3951
Epoch 88/199
----------
| TRAIN SET | Epoch [89/200], Step[0000/0444], Loss: 1.0233, Top 1 Acc: 0.6399, Top 5 Acc: 0.8471, Bleu: 0.3263
| TRAIN SET | Epoch [89/200], Step[0010/0444], Loss: 1.1237, Top 1 Acc: 0.6480, Top 5 Acc: 0.8707, Bleu: 0.3359
| TRAIN SET | Epoch [89/200], Step[0020/0444], Loss: 1.3134, Top 1 Acc: 0.5757, Top 5 Acc: 0.8308, Bleu: 0.3374
| TRAIN SET | Epoch [89/200], Step[0030/0444], Loss: 1.3072, Top 1 Acc: 0.5902, Top 5 Acc: 0.8170, Bleu: 0.3199
| TRAIN SET | Epoch [89/200], Step[0040/0444], Loss: 1.3953, Top 1 Acc: 0.5484, Top 5 Acc: 0.8210, Bleu: 0.3074
| TRAIN SET | Epoch [89/200], Step[0050/0444], Loss: 1.1386, Top 1 Acc: 0.6243, Top 5 Acc: 0.8529, Bleu: 0.3711
| TRAIN SET | Epoch [89/200], Step[0060/0444], Loss: 1.4242, Top 1 Acc: 0.5335, Top 5 Acc: 0.8424, Bleu: 0.3042
| TRAIN SET | Epoch [89/200], Step[0070/0444], Loss: 1.1744, Top 1 Acc: 0.7024, Top 5 Acc: 0.8344, Bleu: 0.3622
| TRAIN SET | Epoch [89/200], Step[0080/0444], Loss: 1.0642, Top 1 Acc: 0.7007, Top 5 Acc: 0.8864, Bleu: 0.3868
| TRAIN SET | Epoch [89/200], Step[0090/0444], Loss: 1.4464, Top 1 Acc: 0.5989, Top 5 Acc: 0.8158, Bleu: 0.3032
| TRAIN SET | Epoch [89/200], Step[0100/0444], Loss: 1.0050, Top 1 Acc: 0.6462, Top 5 Acc: 0.8319, Bleu: 0.3614
| TRAIN SET | Epoch [89/200], Step[0110/0444], Loss: 1.5629, Top 1 Acc: 0.5670, Top 5 Acc: 0.7897, Bleu: 0.3380
| TRAIN SET | Epoch [89/200], Step[0120/0444], Loss: 1.2684, Top 1 Acc: 0.6411, Top 5 Acc: 0.8326, Bleu: 0.3548
| TRAIN SET | Epoch [89/200], Step[0130/0444], Loss: 1.2241, Top 1 Acc: 0.6567, Top 5 Acc: 0.8413, Bleu: 0.3709
| TRAIN SET | Epoch [89/200], Step[0140/0444], Loss: 1.1885, Top 1 Acc: 0.6040, Top 5 Acc: 0.8152, Bleu: 0.2955
| TRAIN SET | Epoch [89/200], Step[0150/0444], Loss: 1.0043, Top 1 Acc: 0.6029, Top 5 Acc: 0.9107, Bleu: 0.3585
| TRAIN SET | Epoch [89/200], Step[0160/0444], Loss: 1.1999, Top 1 Acc: 0.6614, Top 5 Acc: 0.8812, Bleu: 0.3564
| TRAIN SET | Epoch [89/200], Step[0170/0444], Loss: 1.4894, Top 1 Acc: 0.4993, Top 5 Acc: 0.8013, Bleu: 0.3034
| TRAIN SET | Epoch [89/200], Step[0180/0444], Loss: 1.6782, Top 1 Acc: 0.5364, Top 5 Acc: 0.8042, Bleu: 0.2846
| TRAIN SET | Epoch [89/200], Step[0190/0444], Loss: 1.1173, Top 1 Acc: 0.6196, Top 5 Acc: 0.8678, Bleu: 0.3507
| TRAIN SET | Epoch [89/200], Step[0200/0444], Loss: 1.2089, Top 1 Acc: 0.6265, Top 5 Acc: 0.8152, Bleu: 0.3439
| TRAIN SET | Epoch [89/200], Step[0210/0444], Loss: 1.3745, Top 1 Acc: 0.5375, Top 5 Acc: 0.8707, Bleu: 0.2959
| TRAIN SET | Epoch [89/200], Step[0220/0444], Loss: 1.2501, Top 1 Acc: 0.6451, Top 5 Acc: 0.7966, Bleu: 0.4154
| TRAIN SET | Epoch [89/200], Step[0230/0444], Loss: 1.2637, Top 1 Acc: 0.6000, Top 5 Acc: 0.8464, Bleu: 0.3541
| TRAIN SET | Epoch [89/200], Step[0240/0444], Loss: 1.7195, Top 1 Acc: 0.5393, Top 5 Acc: 0.7435, Bleu: 0.3350
| TRAIN SET | Epoch [89/200], Step[0250/0444], Loss: 1.3842, Top 1 Acc: 0.5902, Top 5 Acc: 0.8569, Bleu: 0.3731
| TRAIN SET | Epoch [89/200], Step[0260/0444], Loss: 1.2779, Top 1 Acc: 0.6382, Top 5 Acc: 0.8464, Bleu: 0.3359
| TRAIN SET | Epoch [89/200], Step[0270/0444], Loss: 1.4906, Top 1 Acc: 0.5786, Top 5 Acc: 0.8111, Bleu: 0.3603
| TRAIN SET | Epoch [89/200], Step[0280/0444], Loss: 1.0316, Top 1 Acc: 0.7054, Top 5 Acc: 0.8812, Bleu: 0.3967
| TRAIN SET | Epoch [89/200], Step[0290/0444], Loss: 1.5773, Top 1 Acc: 0.5502, Top 5 Acc: 0.7857, Bleu: 0.2830
| TRAIN SET | Epoch [89/200], Step[0300/0444], Loss: 1.7729, Top 1 Acc: 0.3987, Top 5 Acc: 0.7799, Bleu: 0.2254
| TRAIN SET | Epoch [89/200], Step[0310/0444], Loss: 1.3576, Top 1 Acc: 0.5873, Top 5 Acc: 0.7984, Bleu: 0.2969
| TRAIN SET | Epoch [89/200], Step[0320/0444], Loss: 1.3120, Top 1 Acc: 0.6000, Top 5 Acc: 0.8297, Bleu: 0.2993
| TRAIN SET | Epoch [89/200], Step[0330/0444], Loss: 1.2406, Top 1 Acc: 0.6821, Top 5 Acc: 0.8424, Bleu: 0.3979
| TRAIN SET | Epoch [89/200], Step[0340/0444], Loss: 1.4136, Top 1 Acc: 0.5149, Top 5 Acc: 0.8140, Bleu: 0.2831
| TRAIN SET | Epoch [89/200], Step[0350/0444], Loss: 1.0167, Top 1 Acc: 0.6225, Top 5 Acc: 0.8678, Bleu: 0.3550
| TRAIN SET | Epoch [89/200], Step[0360/0444], Loss: 1.3718, Top 1 Acc: 0.5433, Top 5 Acc: 0.8297, Bleu: 0.2735
| TRAIN SET | Epoch [89/200], Step[0370/0444], Loss: 0.9813, Top 1 Acc: 0.7134, Top 5 Acc: 0.8893, Bleu: 0.3586
| TRAIN SET | Epoch [89/200], Step[0380/0444], Loss: 1.2661, Top 1 Acc: 0.6098, Top 5 Acc: 0.8580, Bleu: 0.3286
| TRAIN SET | Epoch [89/200], Step[0390/0444], Loss: 1.2126, Top 1 Acc: 0.6625, Top 5 Acc: 0.8453, Bleu: 0.3704
| TRAIN SET | Epoch [89/200], Step[0400/0444], Loss: 1.2353, Top 1 Acc: 0.6265, Top 5 Acc: 0.8748, Bleu: 0.3581
| TRAIN SET | Epoch [89/200], Step[0410/0444], Loss: 1.2897, Top 1 Acc: 0.5844, Top 5 Acc: 0.8170, Bleu: 0.3489
| TRAIN SET | Epoch [89/200], Step[0420/0444], Loss: 1.5398, Top 1 Acc: 0.5716, Top 5 Acc: 0.8257, Bleu: 0.3487
| TRAIN SET | Epoch [89/200], Step[0430/0444], Loss: 1.1361, Top 1 Acc: 0.6312, Top 5 Acc: 0.8765, Bleu: 0.3683
| TRAIN SET | Epoch [89/200], Step[0440/0444], Loss: 1.1162, Top 1 Acc: 0.6908, Top 5 Acc: 0.8442, Bleu: 0.4052
train Loss: 1.2532 Top 1 Acc: 0.6166 Top 5 Acc: 0.8397 Bleu: 0.3488
| VALID SET | Epoch [89/200], Step[0000/0031], Loss: 0.6686, Top 1 Acc: 0.6719, Top 5 Acc: 0.9062, Bleu: 0.3904
| VALID SET | Epoch [89/200], Step[0010/0031], Loss: 0.5645, Top 1 Acc: 0.6562, Top 5 Acc: 0.9688, Bleu: 0.3917
| VALID SET | Epoch [89/200], Step[0020/0031], Loss: 0.4944, Top 1 Acc: 0.7969, Top 5 Acc: 0.9531, Bleu: 0.3640
| VALID SET | Epoch [89/200], Step[0030/0031], Loss: 0.8391, Top 1 Acc: 0.6250, Top 5 Acc: 0.8594, Bleu: 0.4180
valid Loss: 0.6031 Top 1 Acc: 0.7130 Top 5 Acc: 0.9420 Bleu: 0.3998
Epoch 89/199
----------
| TRAIN SET | Epoch [90/200], Step[0000/0444], Loss: 1.0805, Top 1 Acc: 0.6480, Top 5 Acc: 0.8239, Bleu: 0.3696
| TRAIN SET | Epoch [90/200], Step[0010/0444], Loss: 1.2021, Top 1 Acc: 0.5462, Top 5 Acc: 0.8824, Bleu: 0.3379
| TRAIN SET | Epoch [90/200], Step[0020/0444], Loss: 1.3544, Top 1 Acc: 0.5415, Top 5 Acc: 0.8551, Bleu: 0.3046
| TRAIN SET | Epoch [90/200], Step[0030/0444], Loss: 1.1752, Top 1 Acc: 0.6949, Top 5 Acc: 0.8835, Bleu: 0.3637
| TRAIN SET | Epoch [90/200], Step[0040/0444], Loss: 1.1250, Top 1 Acc: 0.6803, Top 5 Acc: 0.8719, Bleu: 0.3635
| TRAIN SET | Epoch [90/200], Step[0050/0444], Loss: 1.1393, Top 1 Acc: 0.6763, Top 5 Acc: 0.8638, Bleu: 0.4156
| TRAIN SET | Epoch [90/200], Step[0060/0444], Loss: 1.1663, Top 1 Acc: 0.6966, Top 5 Acc: 0.9292, Bleu: 0.3827
| TRAIN SET | Epoch [90/200], Step[0070/0444], Loss: 1.3855, Top 1 Acc: 0.6040, Top 5 Acc: 0.7886, Bleu: 0.3156
| TRAIN SET | Epoch [90/200], Step[0080/0444], Loss: 1.1607, Top 1 Acc: 0.6353, Top 5 Acc: 0.8453, Bleu: 0.3771
| TRAIN SET | Epoch [90/200], Step[0090/0444], Loss: 0.9774, Top 1 Acc: 0.6433, Top 5 Acc: 0.8522, Bleu: 0.3661
| TRAIN SET | Epoch [90/200], Step[0100/0444], Loss: 1.1636, Top 1 Acc: 0.6607, Top 5 Acc: 0.8424, Bleu: 0.3596
| TRAIN SET | Epoch [90/200], Step[0110/0444], Loss: 1.1624, Top 1 Acc: 0.5833, Top 5 Acc: 0.8297, Bleu: 0.3982
| TRAIN SET | Epoch [90/200], Step[0120/0444], Loss: 1.1920, Top 1 Acc: 0.5884, Top 5 Acc: 0.8210, Bleu: 0.3227
| TRAIN SET | Epoch [90/200], Step[0130/0444], Loss: 1.0260, Top 1 Acc: 0.6596, Top 5 Acc: 0.8678, Bleu: 0.3745
| TRAIN SET | Epoch [90/200], Step[0140/0444], Loss: 1.2255, Top 1 Acc: 0.6178, Top 5 Acc: 0.8533, Bleu: 0.3477
| TRAIN SET | Epoch [90/200], Step[0150/0444], Loss: 1.1516, Top 1 Acc: 0.6225, Top 5 Acc: 0.8678, Bleu: 0.3554
| TRAIN SET | Epoch [90/200], Step[0160/0444], Loss: 1.0229, Top 1 Acc: 0.7024, Top 5 Acc: 0.9107, Bleu: 0.3897
| TRAIN SET | Epoch [90/200], Step[0170/0444], Loss: 1.1275, Top 1 Acc: 0.6167, Top 5 Acc: 0.8533, Bleu: 0.3326
| TRAIN SET | Epoch [90/200], Step[0180/0444], Loss: 1.4678, Top 1 Acc: 0.5757, Top 5 Acc: 0.8140, Bleu: 0.3420
| TRAIN SET | Epoch [90/200], Step[0190/0444], Loss: 1.0733, Top 1 Acc: 0.7094, Top 5 Acc: 0.8696, Bleu: 0.3569
| TRAIN SET | Epoch [90/200], Step[0200/0444], Loss: 1.4218, Top 1 Acc: 0.4964, Top 5 Acc: 0.8024, Bleu: 0.2535
| TRAIN SET | Epoch [90/200], Step[0210/0444], Loss: 1.1686, Top 1 Acc: 0.5913, Top 5 Acc: 0.9078, Bleu: 0.3210
| TRAIN SET | Epoch [90/200], Step[0220/0444], Loss: 0.9840, Top 1 Acc: 0.7817, Top 5 Acc: 0.8911, Bleu: 0.4359
| TRAIN SET | Epoch [90/200], Step[0230/0444], Loss: 1.3853, Top 1 Acc: 0.6000, Top 5 Acc: 0.8453, Bleu: 0.3466
| TRAIN SET | Epoch [90/200], Step[0240/0444], Loss: 1.1847, Top 1 Acc: 0.6185, Top 5 Acc: 0.8540, Bleu: 0.3464
| TRAIN SET | Epoch [90/200], Step[0250/0444], Loss: 1.3718, Top 1 Acc: 0.6214, Top 5 Acc: 0.8199, Bleu: 0.3195
| TRAIN SET | Epoch [90/200], Step[0260/0444], Loss: 0.8852, Top 1 Acc: 0.7076, Top 5 Acc: 0.8678, Bleu: 0.3995
| TRAIN SET | Epoch [90/200], Step[0270/0444], Loss: 1.3769, Top 1 Acc: 0.5259, Top 5 Acc: 0.8406, Bleu: 0.3223
| TRAIN SET | Epoch [90/200], Step[0280/0444], Loss: 1.2277, Top 1 Acc: 0.5560, Top 5 Acc: 0.8835, Bleu: 0.3143
| TRAIN SET | Epoch [90/200], Step[0290/0444], Loss: 1.0425, Top 1 Acc: 0.6295, Top 5 Acc: 0.8337, Bleu: 0.3519
| TRAIN SET | Epoch [90/200], Step[0300/0444], Loss: 1.3385, Top 1 Acc: 0.5618, Top 5 Acc: 0.8609, Bleu: 0.3125
| TRAIN SET | Epoch [90/200], Step[0310/0444], Loss: 1.1245, Top 1 Acc: 0.6254, Top 5 Acc: 0.8678, Bleu: 0.4125
| TRAIN SET | Epoch [90/200], Step[0320/0444], Loss: 1.1791, Top 1 Acc: 0.6712, Top 5 Acc: 0.8384, Bleu: 0.3723
| TRAIN SET | Epoch [90/200], Step[0330/0444], Loss: 1.4369, Top 1 Acc: 0.6283, Top 5 Acc: 0.7857, Bleu: 0.3418
| TRAIN SET | Epoch [90/200], Step[0340/0444], Loss: 1.0615, Top 1 Acc: 0.6254, Top 5 Acc: 0.8678, Bleu: 0.3965
| TRAIN SET | Epoch [90/200], Step[0350/0444], Loss: 1.4893, Top 1 Acc: 0.5873, Top 5 Acc: 0.7817, Bleu: 0.3267
| TRAIN SET | Epoch [90/200], Step[0360/0444], Loss: 1.1156, Top 1 Acc: 0.6821, Top 5 Acc: 0.8082, Bleu: 0.4223
| TRAIN SET | Epoch [90/200], Step[0370/0444], Loss: 1.0722, Top 1 Acc: 0.6138, Top 5 Acc: 0.8522, Bleu: 0.3847
| TRAIN SET | Epoch [90/200], Step[0380/0444], Loss: 1.5855, Top 1 Acc: 0.5444, Top 5 Acc: 0.7574, Bleu: 0.3113
| TRAIN SET | Epoch [90/200], Step[0390/0444], Loss: 1.0487, Top 1 Acc: 0.6705, Top 5 Acc: 0.8435, Bleu: 0.3837
| TRAIN SET | Epoch [90/200], Step[0400/0444], Loss: 0.8715, Top 1 Acc: 0.7446, Top 5 Acc: 0.8835, Bleu: 0.3907
| TRAIN SET | Epoch [90/200], Step[0410/0444], Loss: 1.0210, Top 1 Acc: 0.6578, Top 5 Acc: 0.8348, Bleu: 0.3925
| TRAIN SET | Epoch [90/200], Step[0420/0444], Loss: 1.6795, Top 1 Acc: 0.5179, Top 5 Acc: 0.7417, Bleu: 0.3064
| TRAIN SET | Epoch [90/200], Step[0430/0444], Loss: 1.4003, Top 1 Acc: 0.5560, Top 5 Acc: 0.8082, Bleu: 0.3711
| TRAIN SET | Epoch [90/200], Step[0440/0444], Loss: 1.4355, Top 1 Acc: 0.6127, Top 5 Acc: 0.7799, Bleu: 0.3457
train Loss: 1.2383 Top 1 Acc: 0.6188 Top 5 Acc: 0.8428 Bleu: 0.3509
| VALID SET | Epoch [90/200], Step[0000/0031], Loss: 0.6928, Top 1 Acc: 0.6875, Top 5 Acc: 0.8750, Bleu: 0.3848
| VALID SET | Epoch [90/200], Step[0010/0031], Loss: 0.4796, Top 1 Acc: 0.7344, Top 5 Acc: 0.9375, Bleu: 0.3888
| VALID SET | Epoch [90/200], Step[0020/0031], Loss: 0.4614, Top 1 Acc: 0.7500, Top 5 Acc: 0.9844, Bleu: 0.3979
| VALID SET | Epoch [90/200], Step[0030/0031], Loss: 0.5976, Top 1 Acc: 0.6719, Top 5 Acc: 0.9062, Bleu: 0.3468
valid Loss: 0.6075 Top 1 Acc: 0.6945 Top 5 Acc: 0.9415 Bleu: 0.3995
Epoch 90/199
----------
| TRAIN SET | Epoch [91/200], Step[0000/0444], Loss: 1.2494, Top 1 Acc: 0.6341, Top 5 Acc: 0.8100, Bleu: 0.3964
| TRAIN SET | Epoch [91/200], Step[0010/0444], Loss: 1.0609, Top 1 Acc: 0.6382, Top 5 Acc: 0.8649, Bleu: 0.3138
| TRAIN SET | Epoch [91/200], Step[0020/0444], Loss: 1.4261, Top 1 Acc: 0.5844, Top 5 Acc: 0.8707, Bleu: 0.2669
| TRAIN SET | Epoch [91/200], Step[0030/0444], Loss: 1.4840, Top 1 Acc: 0.5120, Top 5 Acc: 0.8257, Bleu: 0.3243
| TRAIN SET | Epoch [91/200], Step[0040/0444], Loss: 1.1281, Top 1 Acc: 0.6665, Top 5 Acc: 0.8678, Bleu: 0.3863
| TRAIN SET | Epoch [91/200], Step[0050/0444], Loss: 1.2981, Top 1 Acc: 0.6000, Top 5 Acc: 0.8453, Bleu: 0.3113
| TRAIN SET | Epoch [91/200], Step[0060/0444], Loss: 1.2206, Top 1 Acc: 0.6509, Top 5 Acc: 0.8192, Bleu: 0.4097
| TRAIN SET | Epoch [91/200], Step[0070/0444], Loss: 1.5166, Top 1 Acc: 0.5734, Top 5 Acc: 0.8187, Bleu: 0.3753
| TRAIN SET | Epoch [91/200], Step[0080/0444], Loss: 1.2342, Top 1 Acc: 0.6538, Top 5 Acc: 0.8435, Bleu: 0.3763
| TRAIN SET | Epoch [91/200], Step[0090/0444], Loss: 1.1749, Top 1 Acc: 0.6422, Top 5 Acc: 0.8620, Bleu: 0.3528
| TRAIN SET | Epoch [91/200], Step[0100/0444], Loss: 1.4095, Top 1 Acc: 0.5462, Top 5 Acc: 0.7984, Bleu: 0.3627
| TRAIN SET | Epoch [91/200], Step[0110/0444], Loss: 1.4800, Top 1 Acc: 0.5873, Top 5 Acc: 0.8013, Bleu: 0.3364
| TRAIN SET | Epoch [91/200], Step[0120/0444], Loss: 1.0679, Top 1 Acc: 0.6509, Top 5 Acc: 0.8395, Bleu: 0.3659
| TRAIN SET | Epoch [91/200], Step[0130/0444], Loss: 1.3261, Top 1 Acc: 0.5815, Top 5 Acc: 0.8551, Bleu: 0.3580
| TRAIN SET | Epoch [91/200], Step[0140/0444], Loss: 1.2298, Top 1 Acc: 0.5745, Top 5 Acc: 0.8297, Bleu: 0.3404
| TRAIN SET | Epoch [91/200], Step[0150/0444], Loss: 1.3465, Top 1 Acc: 0.6138, Top 5 Acc: 0.8493, Bleu: 0.3117
| TRAIN SET | Epoch [91/200], Step[0160/0444], Loss: 1.4920, Top 1 Acc: 0.5728, Top 5 Acc: 0.7799, Bleu: 0.3282
| TRAIN SET | Epoch [91/200], Step[0170/0444], Loss: 1.2127, Top 1 Acc: 0.5913, Top 5 Acc: 0.8864, Bleu: 0.3399
| TRAIN SET | Epoch [91/200], Step[0180/0444], Loss: 1.7645, Top 1 Acc: 0.4964, Top 5 Acc: 0.7730, Bleu: 0.3038
| TRAIN SET | Epoch [91/200], Step[0190/0444], Loss: 1.1624, Top 1 Acc: 0.6792, Top 5 Acc: 0.8580, Bleu: 0.3398
| TRAIN SET | Epoch [91/200], Step[0200/0444], Loss: 1.1808, Top 1 Acc: 0.6607, Top 5 Acc: 0.8123, Bleu: 0.3933
| TRAIN SET | Epoch [91/200], Step[0210/0444], Loss: 1.0481, Top 1 Acc: 0.6676, Top 5 Acc: 0.8904, Bleu: 0.4588
| TRAIN SET | Epoch [91/200], Step[0220/0444], Loss: 1.2663, Top 1 Acc: 0.5804, Top 5 Acc: 0.8384, Bleu: 0.4078
| TRAIN SET | Epoch [91/200], Step[0230/0444], Loss: 1.1413, Top 1 Acc: 0.6763, Top 5 Acc: 0.8562, Bleu: 0.3819
| TRAIN SET | Epoch [91/200], Step[0240/0444], Loss: 1.3181, Top 1 Acc: 0.5531, Top 5 Acc: 0.8082, Bleu: 0.3485
| TRAIN SET | Epoch [91/200], Step[0250/0444], Loss: 1.3116, Top 1 Acc: 0.5687, Top 5 Acc: 0.8661, Bleu: 0.3810
| TRAIN SET | Epoch [91/200], Step[0260/0444], Loss: 1.1143, Top 1 Acc: 0.6752, Top 5 Acc: 0.8511, Bleu: 0.3701
| TRAIN SET | Epoch [91/200], Step[0270/0444], Loss: 1.3598, Top 1 Acc: 0.6382, Top 5 Acc: 0.7897, Bleu: 0.3346
| TRAIN SET | Epoch [91/200], Step[0280/0444], Loss: 1.6208, Top 1 Acc: 0.5386, Top 5 Acc: 0.7330, Bleu: 0.3208
| TRAIN SET | Epoch [91/200], Step[0290/0444], Loss: 1.3075, Top 1 Acc: 0.6069, Top 5 Acc: 0.8482, Bleu: 0.3567
| TRAIN SET | Epoch [91/200], Step[0300/0444], Loss: 0.9180, Top 1 Acc: 0.7036, Top 5 Acc: 0.9234, Bleu: 0.3828
| TRAIN SET | Epoch [91/200], Step[0310/0444], Loss: 1.1127, Top 1 Acc: 0.6665, Top 5 Acc: 0.8551, Bleu: 0.3110
| TRAIN SET | Epoch [91/200], Step[0320/0444], Loss: 1.3876, Top 1 Acc: 0.5600, Top 5 Acc: 0.8268, Bleu: 0.3553
| TRAIN SET | Epoch [91/200], Step[0330/0444], Loss: 0.9718, Top 1 Acc: 0.7094, Top 5 Acc: 0.9107, Bleu: 0.4433
| TRAIN SET | Epoch [91/200], Step[0340/0444], Loss: 1.1777, Top 1 Acc: 0.6567, Top 5 Acc: 0.8326, Bleu: 0.3483
| TRAIN SET | Epoch [91/200], Step[0350/0444], Loss: 1.3072, Top 1 Acc: 0.5757, Top 5 Acc: 0.8366, Bleu: 0.3602
| TRAIN SET | Epoch [91/200], Step[0360/0444], Loss: 1.4726, Top 1 Acc: 0.5022, Top 5 Acc: 0.8268, Bleu: 0.3115
| TRAIN SET | Epoch [91/200], Step[0370/0444], Loss: 1.2460, Top 1 Acc: 0.7036, Top 5 Acc: 0.8413, Bleu: 0.3786
| TRAIN SET | Epoch [91/200], Step[0380/0444], Loss: 1.2850, Top 1 Acc: 0.5687, Top 5 Acc: 0.8140, Bleu: 0.2852
| TRAIN SET | Epoch [91/200], Step[0390/0444], Loss: 1.0145, Top 1 Acc: 0.6654, Top 5 Acc: 0.8725, Bleu: 0.3366
| TRAIN SET | Epoch [91/200], Step[0400/0444], Loss: 1.1394, Top 1 Acc: 0.6393, Top 5 Acc: 0.8348, Bleu: 0.3171
| TRAIN SET | Epoch [91/200], Step[0410/0444], Loss: 1.1128, Top 1 Acc: 0.6792, Top 5 Acc: 0.8522, Bleu: 0.4188
| TRAIN SET | Epoch [91/200], Step[0420/0444], Loss: 0.8312, Top 1 Acc: 0.7174, Top 5 Acc: 0.8846, Bleu: 0.4301
| TRAIN SET | Epoch [91/200], Step[0430/0444], Loss: 1.1808, Top 1 Acc: 0.6174, Top 5 Acc: 0.8598, Bleu: 0.3185
| TRAIN SET | Epoch [91/200], Step[0440/0444], Loss: 1.1981, Top 1 Acc: 0.6000, Top 5 Acc: 0.8297, Bleu: 0.3664
train Loss: 1.2391 Top 1 Acc: 0.6203 Top 5 Acc: 0.8447 Bleu: 0.3522
| VALID SET | Epoch [91/200], Step[0000/0031], Loss: 0.5942, Top 1 Acc: 0.6719, Top 5 Acc: 0.8906, Bleu: 0.3793
| VALID SET | Epoch [91/200], Step[0010/0031], Loss: 0.5206, Top 1 Acc: 0.7344, Top 5 Acc: 0.9375, Bleu: 0.3926
| VALID SET | Epoch [91/200], Step[0020/0031], Loss: 0.6616, Top 1 Acc: 0.6406, Top 5 Acc: 0.9062, Bleu: 0.3238
| VALID SET | Epoch [91/200], Step[0030/0031], Loss: 0.5629, Top 1 Acc: 0.7344, Top 5 Acc: 0.9219, Bleu: 0.3968
valid Loss: 0.5952 Top 1 Acc: 0.7045 Top 5 Acc: 0.9465 Bleu: 0.3998
Epoch 91/199
----------
| TRAIN SET | Epoch [92/200], Step[0000/0444], Loss: 1.1694, Top 1 Acc: 0.6625, Top 5 Acc: 0.8795, Bleu: 0.3551
| TRAIN SET | Epoch [92/200], Step[0010/0444], Loss: 1.2704, Top 1 Acc: 0.6723, Top 5 Acc: 0.8297, Bleu: 0.3776
| TRAIN SET | Epoch [92/200], Step[0020/0444], Loss: 1.3528, Top 1 Acc: 0.5589, Top 5 Acc: 0.7915, Bleu: 0.3149
| TRAIN SET | Epoch [92/200], Step[0030/0444], Loss: 1.2568, Top 1 Acc: 0.5873, Top 5 Acc: 0.8100, Bleu: 0.3386
| TRAIN SET | Epoch [92/200], Step[0040/0444], Loss: 1.2704, Top 1 Acc: 0.5815, Top 5 Acc: 0.8580, Bleu: 0.3183
| TRAIN SET | Epoch [92/200], Step[0050/0444], Loss: 1.2714, Top 1 Acc: 0.6058, Top 5 Acc: 0.8384, Bleu: 0.3824
| TRAIN SET | Epoch [92/200], Step[0060/0444], Loss: 0.8479, Top 1 Acc: 0.7457, Top 5 Acc: 0.8933, Bleu: 0.3790
| TRAIN SET | Epoch [92/200], Step[0070/0444], Loss: 1.5961, Top 1 Acc: 0.4935, Top 5 Acc: 0.7388, Bleu: 0.3262
| TRAIN SET | Epoch [92/200], Step[0080/0444], Loss: 1.0796, Top 1 Acc: 0.7181, Top 5 Acc: 0.8743, Bleu: 0.3841
| TRAIN SET | Epoch [92/200], Step[0090/0444], Loss: 1.2134, Top 1 Acc: 0.6665, Top 5 Acc: 0.8366, Bleu: 0.4018
| TRAIN SET | Epoch [92/200], Step[0100/0444], Loss: 1.2571, Top 1 Acc: 0.6509, Top 5 Acc: 0.7984, Bleu: 0.3225
| TRAIN SET | Epoch [92/200], Step[0110/0444], Loss: 1.3686, Top 1 Acc: 0.6625, Top 5 Acc: 0.8100, Bleu: 0.4225
